WigleWifi-1.4,appRelease=2.26,model=HTC U11,release=7.1.1,device=htc_ocndugl,display=NMF26X release-keys,board=msm8998,brand=htc
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-11-05 13:48:18,11,-69,32.10348024,35.20804707,689.331298828125,3.2160000801086426,WIFI
ec:8c:a2:08:78:3c,Ariel_University,[ESS],2017-11-05 13:48:18,56,-78,32.10348024,35.20804707,689.331298828125,3.2160000801086426,WIFI
ec:8c:a2:88:78:37,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:18,56,-79,32.10348024,35.20804707,689.331298828125,3.2160000801086426,WIFI
78:11:dc:1a:cf:d0,TamiRacheli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:18,8,-83,32.10348024,35.20804707,689.331298828125,3.2160000801086426,WIFI
f4:f2:6d:5e:9e:eb,Stern19,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:18,1,-89,32.10348024,35.20804707,689.331298828125,3.2160000801086426,WIFI
1c:b9:c4:12:90:bc,Ariel_University,[ESS],2017-11-05 13:48:20,40,-90,32.10347512,35.20805404,688.6805419921875,3.2160000801086426,WIFI
ec:8c:a2:89:0c:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:22,44,-74,32.10346625,35.20806636,687.872802734375,4.288000106811523,WIFI
c4:12:f5:fc:74:52,Dira15,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:22,10,-80,32.10346625,35.20806636,687.872802734375,4.288000106811523,WIFI
c0:ac:54:f5:ff:4b,YanivIsGay,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:48:22,11,-82,32.10346625,35.20806636,687.872802734375,4.288000106811523,WIFI
14:ae:db:57:60:c5,Nata,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:22,11,-84,32.10346625,35.20806636,687.872802734375,4.288000106811523,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-05 13:48:22,40,-84,32.10346625,35.20806636,687.872802734375,4.288000106811523,WIFI
00:1a:dd:f4:e0:e5,Afikim_Wifi,[ESS],2017-11-05 13:48:22,13,-87,32.10346625,35.20806636,687.872802734375,4.288000106811523,WIFI
14:ae:db:46:62:2d,Nadav,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:24,6,-85,32.10346157,35.20807823,688.829345703125,4.288000106811523,WIFI
b0:48:7a:a1:80:8c,Knoch,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:24,4,-79,32.10346157,35.20807823,688.829345703125,4.288000106811523,WIFI
00:1a:dd:f4:e0:e5,Afikim_Wifi,[ESS],2017-11-05 13:48:26,13,-80,32.10346062,35.20809573,688.5867919921875,4.288000106811523,WIFI
78:11:dc:1a:cf:d0,TamiRacheli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:28,8,-75,32.10345953,35.20810665,688.3626708984375,3.2160000801086426,WIFI
1c:b9:c4:96:28:e7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:28,40,-88,32.10345953,35.20810665,688.3626708984375,3.2160000801086426,WIFI
00:1a:dd:f4:e0:e4,,[ESS],2017-11-05 13:48:28,13,-82,32.10345953,35.20810665,688.3626708984375,3.2160000801086426,WIFI
1c:b9:c4:96:f4:77,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:32,36,-86,32.10346762,35.20814342,687.5137939453125,4.288000106811523,WIFI
c4:12:f5:85:12:7d,Si_2.4G,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:32,5,-86,32.10346762,35.20814342,687.5137939453125,4.288000106811523,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-11-05 13:48:32,1,-79,32.10346762,35.20814342,687.5137939453125,4.288000106811523,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-11-05 13:48:34,1,-74,32.10346844,35.20816754,687.1181640625,4.288000106811523,WIFI
ec:8c:a2:89:8c:37,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:34,44,-85,32.10346844,35.20816754,687.1181640625,4.288000106811523,WIFI
1c:b9:c4:92:90:b7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:34,40,-86,32.10346844,35.20816754,687.1181640625,4.288000106811523,WIFI
00:21:04:4c:2a:a2,Yan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:48:34,6,-84,32.10346844,35.20816754,687.1181640625,4.288000106811523,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-11-05 13:48:34,11,-72,32.10346844,35.20816754,687.1181640625,4.288000106811523,WIFI
1c:b9:c4:14:33:cc,Ariel_University,[ESS],2017-11-05 13:48:34,36,-89,32.10346844,35.20816754,687.1181640625,4.288000106811523,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-11-05 13:48:36,6,-84,32.10346211,35.20820765,687.86865234375,4.288000106811523,WIFI
14:ae:db:58:0d:6d,__ery,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:38,6,-87,32.10345155,35.20824716,688.4345703125,4.288000106811523,WIFI
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-11-05 13:48:38,1,-78,32.10345155,35.20824716,688.4345703125,4.288000106811523,WIFI
00:12:2a:39:2c:3c,netbox-550b,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:40,1,-88,32.10344784,35.20827788,688.975830078125,4.288000106811523,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS],2017-11-05 13:48:42,40,-74,32.10345735,35.20830433,687.5518798828125,5.360000133514404,WIFI
14:ae:db:3e:3e:aa,316672567,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:44,5,-88,32.10346412,35.20833734,689.867431640625,4.288000106811523,WIFI
c4:12:f5:85:12:7d,Si_2.4G,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:54,5,-80,32.10347034,35.20843195,692.4210205078125,3.2160000801086426,WIFI
a0:ab:1b:59:55:54,ear,[WPA2-PSK-TKIP][ESS],2017-11-05 13:48:54,1,-87,32.10347034,35.20843195,692.4210205078125,3.2160000801086426,WIFI
ec:8c:a2:88:94:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:56,40,-77,32.10347153,35.20845647,693.0233154296875,3.2160000801086426,WIFI
42501_7211_3084804,Partner,UNKNOWN;il,2017-11-05 13:48:56,0,-113,32.10347153,35.20845647,693.0233154296875,3.2160000801086426,GSM
c4:12:f5:3f:d1:75,natasha,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:58,1,-81,32.10346647,35.20848265,692.2451171875,3.2160000801086426,WIFI
06:ae:db:55:a6:95,Netanel1610,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:58,5,-84,32.10346647,35.20848265,692.2451171875,3.2160000801086426,WIFI
c4:04:15:0f:75:b6,super-WIFI_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 13:48:58,1,-85,32.10346647,35.20848265,692.2451171875,3.2160000801086426,WIFI
d0:0f:6d:f1:35:2f,Sveta,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:02,4,-79,32.10346174,35.20852149,691.359130859375,3.2160000801086426,WIFI
14:ae:db:58:0d:6d,__ery,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:02,6,-79,32.10346174,35.20852149,691.359130859375,3.2160000801086426,WIFI
84:16:f9:d7:2d:dc,TP-LINK_2DDC,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-05 13:49:02,5,-83,32.10346174,35.20852149,691.359130859375,3.2160000801086426,WIFI
a0:ab:1b:58:2c:06,dina,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:02,6,-83,32.10346174,35.20852149,691.359130859375,3.2160000801086426,WIFI
6a:37:73:d7:ab:3b,Bezeq Free AA107B,[ESS],2017-11-05 13:49:02,1,-81,32.10346174,35.20852149,691.359130859375,3.2160000801086426,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS],2017-11-05 13:49:04,40,-68,32.10346038,35.20853563,693.477783203125,3.2160000801086426,WIFI
c4:12:f5:85:12:7d,Si_2.4G,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:04,5,-75,32.10346038,35.20853563,693.477783203125,3.2160000801086426,WIFI
6a:37:73:d7:ab:3b,Bezeq Free AA107B,[ESS],2017-11-05 13:49:04,1,-75,32.10346038,35.20853563,693.477783203125,3.2160000801086426,WIFI
3c:1e:04:03:7d:31,FUCKuNGBHD_2.4,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:49:04,4,-79,32.10346038,35.20853563,693.477783203125,3.2160000801086426,WIFI
14:ae:db:55:a6:95,Netanel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:49:04,5,-84,32.10346038,35.20853563,693.477783203125,3.2160000801086426,WIFI
14:ae:db:43:88:35,BEZEQINT-8831,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:49:04,6,-88,32.10346038,35.20853563,693.477783203125,3.2160000801086426,WIFI
e0:ce:c3:8d:05:e2,shay,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:49:06,6,-86,32.10345231,35.20856034,694.89306640625,3.2160000801086426,WIFI
06:ae:db:55:a6:95,Netanel1610,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:49:10,5,-79,32.10343852,35.20861458,697.193359375,3.2160000801086426,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-11-05 13:49:10,1,-73,32.10343852,35.20861458,697.193359375,3.2160000801086426,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-11-05 13:49:10,11,-76,32.10343852,35.20861458,697.193359375,3.2160000801086426,WIFI
1c:b9:c4:12:7c:cc,Ariel_University,[ESS],2017-11-05 13:49:10,36,-92,32.10343852,35.20861458,697.193359375,3.2160000801086426,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-11-05 13:49:12,48,-90,32.10343041,35.20863117,698.716552734375,3.2160000801086426,WIFI
c4:12:f5:85:12:7d,Si_2.4G,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:12,5,-65,32.10343041,35.20863117,698.716552734375,3.2160000801086426,WIFI
14:ae:db:43:88:35,BEZEQINT-8831,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:49:12,6,-80,32.10343041,35.20863117,698.716552734375,3.2160000801086426,WIFI
80:37:73:d7:ab:3a,Hoom_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 13:49:12,1,-76,32.10343041,35.20863117,698.716552734375,3.2160000801086426,WIFI
c4:12:f5:85:12:7c,Si_5G,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:12,60,-89,32.10343041,35.20863117,698.716552734375,3.2160000801086426,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-05 13:49:14,9,-74,32.10342138,35.20865116,697.29931640625,3.2160000801086426,WIFI
c4:12:f5:85:12:7c,Si_5G,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:14,60,-84,32.10342138,35.20865116,697.29931640625,3.2160000801086426,WIFI
10:be:f5:a7:b4:f4,Home,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:14,9,-82,32.10342138,35.20865116,697.29931640625,3.2160000801086426,WIFI
a0:ab:1b:64:12:fa,omer,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:14,1,-84,32.10342138,35.20865116,697.29931640625,3.2160000801086426,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-11-05 13:49:19,48,-82,32.1034107,35.20869695,699.377685546875,3.2160000801086426,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-11-05 13:49:19,11,-70,32.1034107,35.20869695,699.377685546875,3.2160000801086426,WIFI
1c:b9:c4:12:7c:cc,Ariel_University,[ESS],2017-11-05 13:49:19,36,-83,32.1034107,35.20869695,699.377685546875,3.2160000801086426,WIFI
48:27:ea:ae:21:58,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:19,1,-75,32.1034107,35.20869695,699.377685546875,3.2160000801086426,WIFI
1c:b9:c4:92:7c:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:19,36,-84,32.1034107,35.20869695,699.377685546875,3.2160000801086426,WIFI
1c:b9:c4:16:d2:8c,Ariel_University,[ESS],2017-11-05 13:49:21,44,-85,32.10341282,35.20871286,698.281494140625,3.2160000801086426,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-11-05 13:49:21,1,-65,32.10341282,35.20871286,698.281494140625,3.2160000801086426,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS],2017-11-05 13:49:21,36,-92,32.10341282,35.20871286,698.281494140625,3.2160000801086426,WIFI
ec:8c:a2:09:8c:38,Ariel_University,[ESS],2017-11-05 13:49:21,1,-81,32.10341282,35.20871286,698.281494140625,3.2160000801086426,WIFI
30:e1:71:0d:e0:63,DIRECT-61-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:21,6,-85,32.10341282,35.20871286,698.281494140625,3.2160000801086426,WIFI
34:8f:27:20:8c:1c,Ariel_University,[ESS],2017-11-05 13:49:21,36,-89,32.10341282,35.20871286,698.281494140625,3.2160000801086426,WIFI
1c:b9:c4:16:13:0c,Ariel_University,[ESS],2017-11-05 13:49:21,44,-91,32.10341282,35.20871286,698.281494140625,3.2160000801086426,WIFI
14:ae:db:58:0d:6d,__ery,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:23,6,-74,32.10341448,35.20872401,696.4830322265625,3.2160000801086426,WIFI
ec:8c:a2:88:7a:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:23,48,-87,32.10341448,35.20872401,696.4830322265625,3.2160000801086426,WIFI
5a:12:f5:7f:09:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:23,9,-78,32.10341448,35.20872401,696.4830322265625,3.2160000801086426,WIFI
c4:12:f5:7f:09:9c,daviv,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:25,9,-78,32.10340526,35.20873456,698.489990234375,3.2160000801086426,WIFI
1c:b9:c4:16:13:08,Ariel_University,[ESS],2017-11-05 13:49:25,11,-78,32.10340526,35.20873456,698.489990234375,3.2160000801086426,WIFI
1c:b9:c4:16:d2:8c,Ariel_University,[ESS],2017-11-05 13:49:27,44,-76,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
ec:8c:a2:88:94:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:27,40,-70,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
1c:b9:c4:12:7c:cc,Ariel_University,[ESS],2017-11-05 13:49:27,36,-78,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
1c:b9:c4:92:7c:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:27,36,-77,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
30:e1:71:0d:e0:63,DIRECT-61-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:27,6,-79,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
52:ee:0c:3b:4a:ec,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:27,8,-78,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-11-05 13:49:27,6,-78,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
ec:8c:a2:08:78:cc,Ariel_University,[ESS],2017-11-05 13:49:27,40,-88,32.1033964,35.20873893,698.754638671875,4.288000106811523,WIFI
1c:b9:c4:12:90:bc,Ariel_University,[ESS],2017-11-05 13:49:29,40,-84,32.10339497,35.20874729,697.802734375,4.288000106811523,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-11-05 13:49:29,11,-65,32.10339497,35.20874729,697.802734375,4.288000106811523,WIFI
8c:0c:90:ad:75:e3,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:29,1,-78,32.10339497,35.20874729,697.802734375,4.288000106811523,WIFI
1c:b9:c4:96:d2:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:32,44,-82,32.10338176,35.20876015,697.341064453125,4.288000106811523,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-05 13:49:32,9,-69,32.10338176,35.20876015,697.341064453125,4.288000106811523,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS],2017-11-05 13:49:32,36,-87,32.10338176,35.20876015,697.341064453125,4.288000106811523,WIFI
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-11-05 13:49:32,1,-69,32.10338176,35.20876015,697.341064453125,4.288000106811523,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-11-05 13:49:32,1,-78,32.10338176,35.20876015,697.341064453125,4.288000106811523,WIFI
1c:b9:c4:14:2f:68,Ariel_University,[ESS],2017-11-05 13:49:32,6,-82,32.10338176,35.20876015,697.341064453125,4.288000106811523,WIFI
8c:0c:90:2d:75:e8,Ariel_University,[ESS],2017-11-05 13:49:32,1,-83,32.10338176,35.20876015,697.341064453125,4.288000106811523,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-11-05 13:49:35,1,-59,32.10337069,35.20876459,696.505615234375,4.288000106811523,WIFI
8c:0c:90:2e:16:88,Ariel_University,[ESS],2017-11-05 13:49:35,1,-83,32.10337069,35.20876459,696.505615234375,4.288000106811523,WIFI
34:8f:27:20:8c:18,Ariel_University,[ESS],2017-11-05 13:49:35,1,-85,32.10337069,35.20876459,696.505615234375,4.288000106811523,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-11-05 13:49:37,11,-59,32.10335944,35.20877232,696.406982421875,3.2160000801086426,WIFI
1c:b9:c4:12:7c:cc,Ariel_University,[ESS],2017-11-05 13:49:37,36,-71,32.10335944,35.20877232,696.406982421875,3.2160000801086426,WIFI
1c:b9:c4:92:7c:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:37,36,-70,32.10335944,35.20877232,696.406982421875,3.2160000801086426,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:49:37,4,-78,32.10335944,35.20877232,696.406982421875,3.2160000801086426,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-11-05 13:49:39,11,-67,32.1033505,35.20877706,695.2684326171875,4.288000106811523,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-11-05 13:49:39,6,-82,32.1033505,35.20877706,695.2684326171875,4.288000106811523,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-11-05 13:49:41,1,-54,32.10334062,35.20878932,695.551025390625,4.288000106811523,WIFI
1c:b9:c4:14:2f:68,Ariel_University,[ESS],2017-11-05 13:49:41,6,-75,32.10334062,35.20878932,695.551025390625,4.288000106811523,WIFI
8c:0c:90:2d:75:e8,Ariel_University,[ESS],2017-11-05 13:49:41,1,-71,32.10334062,35.20878932,695.551025390625,4.288000106811523,WIFI
ec:8c:a2:88:78:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:43,40,-88,32.10332806,35.20881985,697.60888671875,4.288000106811523,WIFI
1c:b9:c4:12:90:bc,Ariel_University,[ESS],2017-11-05 13:49:45,40,-79,32.10330727,35.20884463,698.560302734375,4.288000106811523,WIFI
ec:8c:a2:08:78:cc,Ariel_University,[ESS],2017-11-05 13:49:45,40,-82,32.10330727,35.20884463,698.560302734375,4.288000106811523,WIFI
1c:b9:c4:16:f4:2c,Ariel_University,[ESS],2017-11-05 13:49:45,44,-89,32.10330727,35.20884463,698.560302734375,4.288000106811523,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-05 13:49:47,9,-58,32.10328651,35.20884957,697.843017578125,3.2160000801086426,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-11-05 13:49:49,6,-67,32.10326221,35.20884357,698.962890625,4.288000106811523,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:49:49,4,-72,32.10326221,35.20884357,698.962890625,4.288000106811523,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-11-05 13:49:49,6,-73,32.10326221,35.20884357,698.962890625,4.288000106811523,WIFI
1c:b9:c4:16:28:fc,Ariel_University,[ESS],2017-11-05 13:49:49,36,-85,32.10326221,35.20884357,698.962890625,4.288000106811523,WIFI
1c:b9:c4:14:2f:6c,Ariel_University,[ESS],2017-11-05 13:49:49,36,-91,32.10326221,35.20884357,698.962890625,4.288000106811523,WIFI
8c:0c:90:ad:75:e3,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:51,1,-70,32.10324452,35.20884657,700.4747314453125,3.2160000801086426,WIFI
1c:b9:c4:96:28:f7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:51,36,-87,32.10324452,35.20884657,700.4747314453125,3.2160000801086426,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS],2017-11-05 13:49:53,40,-60,32.10322719,35.20886002,697.16943359375,3.2160000801086426,WIFI
ec:8c:a2:88:94:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:53,40,-60,32.10322719,35.20886002,697.16943359375,3.2160000801086426,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:49:53,4,-65,32.10322719,35.20886002,697.16943359375,3.2160000801086426,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-11-05 13:49:55,11,-50,32.10322054,35.20889976,694.660400390625,4.288000106811523,WIFI
8c:0c:90:2d:75:e8,Ariel_University,[ESS],2017-11-05 13:49:55,1,-62,32.10322054,35.20889976,694.660400390625,4.288000106811523,WIFI
8c:0c:90:2d:75:e8,Ariel_University,[ESS],2017-11-05 13:49:57,1,-55,32.10321723,35.20891814,694.7186279296875,5.360000133514404,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:49:57,4,-60,32.10321723,35.20891814,694.7186279296875,5.360000133514404,WIFI
8c:0c:90:ad:75:e3,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:59,1,-59,32.10320409,35.20892323,693.896484375,5.360000133514404,WIFI
1c:b9:c4:96:f4:27,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:49:59,44,-88,32.10320409,35.20892323,693.896484375,5.360000133514404,WIFI
d8:5d:4c:9e:69:22,AUC_4_2_24,[ESS],2017-11-05 13:49:59,1,-76,32.10320409,35.20892323,693.896484375,5.360000133514404,WIFI
1c:b9:c4:16:f1:58,Ariel_University,[ESS],2017-11-05 13:49:59,11,-79,32.10320409,35.20892323,693.896484375,5.360000133514404,WIFI
1c:b9:c4:14:2b:88,Ariel_University,[ESS],2017-11-05 13:49:59,6,-83,32.10320409,35.20892323,693.896484375,5.360000133514404,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-11-05 13:50:01,11,-72,32.10318141,35.20892791,694.6549072265625,5.360000133514404,WIFI
1c:b9:c4:16:f1:5c,Ariel_University,[ESS],2017-11-05 13:50:01,44,-91,32.10318141,35.20892791,694.6549072265625,5.360000133514404,WIFI
34:8f:27:20:8c:18,Ariel_University,[ESS],2017-11-05 13:50:03,1,-77,32.10315984,35.20893245,696.310302734375,5.360000133514404,WIFI
1c:b9:c4:92:90:b7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:05,40,-79,32.10313779,35.20894261,695.558837890625,4.288000106811523,WIFI
ec:8c:a2:08:78:cc,Ariel_University,[ESS],2017-11-05 13:50:07,40,-75,32.10312528,35.20895386,695.43408203125,4.288000106811523,WIFI
24:79:2a:2c:3d:6c,Ariel_University,[ESS],2017-11-05 13:50:07,44,-89,32.10312528,35.20895386,695.43408203125,4.288000106811523,WIFI
ec:8c:a2:26:b1:78,Ariel_University,[ESS],2017-11-05 13:50:07,1,-83,32.10312528,35.20895386,695.43408203125,4.288000106811523,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-11-05 13:50:09,6,-62,32.10310108,35.2089781,694.07958984375,4.288000106811523,WIFI
ec:8c:a2:88:78:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:09,40,-82,32.10310108,35.2089781,694.07958984375,4.288000106811523,WIFI
1c:b9:c4:16:f4:2c,Ariel_University,[ESS],2017-11-05 13:50:09,44,-81,32.10310108,35.2089781,694.07958984375,4.288000106811523,WIFI
1c:b9:c4:96:f4:27,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:09,44,-82,32.10310108,35.2089781,694.07958984375,4.288000106811523,WIFI
1c:b9:c4:14:2b:88,Ariel_University,[ESS],2017-11-05 13:50:09,6,-78,32.10310108,35.2089781,694.07958984375,4.288000106811523,WIFI
1c:b9:c4:12:90:bc,Ariel_University,[ESS],2017-11-05 13:50:11,40,-74,32.10308717,35.20899547,697.486083984375,5.360000133514404,WIFI
1c:b9:c4:15:43:ec,Ariel_University,[ESS],2017-11-05 13:50:11,36,-92,32.10308717,35.20899547,697.486083984375,5.360000133514404,WIFI
1c:b9:c4:12:90:bc,Ariel_University,[ESS],2017-11-05 13:50:13,40,-67,32.10306796,35.20901853,702.0609130859375,5.360000133514404,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-11-05 13:50:15,11,-66,32.10303918,35.20902592,699.098388671875,5.360000133514404,WIFI
1c:b9:c4:92:90:b7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:15,40,-68,32.10303918,35.20902592,699.098388671875,5.360000133514404,WIFI
1c:b9:c4:15:43:ec,Ariel_University,[ESS],2017-11-05 13:50:15,36,-85,32.10303918,35.20902592,699.098388671875,5.360000133514404,WIFI
ec:8c:a2:88:78:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:50:19,40,-74,32.10299121,35.20901906,699.323974609375,4.288000106811523,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-11-05 13:50:21,6,-57,32.10298688,35.20903866,698.5782470703125,4.288000106811523,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-11-05 13:50:23,11,-78,32.10297782,35.20905775,696.85302734375,4.288000106811523,WIFI
24:79:2a:2c:3d:68,Ariel_University,[ESS],2017-11-05 13:50:25,11,-83,32.10296224,35.2090694,696.5252685546875,3.2160000801086426,WIFI
1c:b9:c4:16:f4:2c,Ariel_University,[ESS],2017-11-05 13:50:27,44,-71,32.10295515,35.2090764,695.5546875,4.288000106811523,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-11-05 13:50:27,11,-58,32.10295515,35.2090764,695.5546875,4.288000106811523,WIFI
